vendornumber,vendorname,description,brand,purchaseprice,volume,actual_price,total_purchase_quantity,total_purchase_dollars,totalsalesdollars,totalsalesprice,totalsalesquantity,totalexcisetax,freightcost,grossprofit,profitmargin,stockturnover,salestopurchaseratio,profit_per_unit,freight_burden,unitpurchaseprice,ordersize,unsold_inventory_value
516,BANFI PRODUCTS CORP,Banfi Pnt Grigio San Angelo,18347,8.58,750.0,14.99,10798.0,92646.83999999984,156530.97999999992,71506.63000000165,10202.0,1137.060000000031,8510.410000000002,63884.14000000009,40.81245770006687,0.9448045934432302,1.689544727051675,6.2619231523230825,0.1332163194182467,8.579999999999984,large,5113.67999999999
4425,MARTIGNETTI COMPANIES,Seghesio Znfdl Sonoma,28856,11.45,750.0,19.99,8085.0,92573.25000000016,148531.8500000001,70874.51000000106,7099.0,790.8200000000123,144929.24,55958.59999999993,37.67447857143091,0.8780457637600495,1.604479155695623,7.882603183546969,2.5899368461684205,11.45000000000002,large,11289.70000000002
660,SAZERAC NORTH AMERICA INC.,Lauders Scotch,2783,10.06,1750.0,14.99,9191.0,92461.4600000004,137384.4100000006,79631.07000000266,9159.0,16831.57000000038,17932.329999999994,44922.950000000186,32.69872469518193,0.9965183331519966,1.4858559447363258,4.904787640572136,0.399179706586498,10.060000000000043,large,321.9200000000014
1392,CONSTELLATION BRANDS INC,Svedka Clementine Vodka,3220,14.72,1750.0,18.99,6272.0,92323.83999999972,108114.91000000124,75140.11000000167,5609.0,10309.530000000144,79528.99,15791.07000000152,14.605820788271792,0.8942920918367347,1.1710400044019136,2.815309324300503,5.036326860687233,14.719999999999956,large,9759.359999999971
3252,E & J GALLO WINERY,Frei Bros RSV Cab Svgn Alex,34427,13.81,750.0,21.99,6685.0,92319.85000000006,119405.58000000064,65796.90000000088,5774.0,641.8700000000088,61966.91,27085.730000000574,22.68380589918866,0.8637247569184742,1.2933900997456187,4.690981988223168,2.287806531335825,13.81000000000001,large,12580.910000000009
12546,JIM BEAM BRANDS COMPANY,Effen Cucumber Vodka,361,14.28,750.0,19.99,6458.0,92220.24000000028,132057.0800000003,88348.26000000248,6292.0,4957.829999999922,123880.97,39836.840000000026,30.16637956859256,0.974295447506968,1.4319750198004246,6.331347743165929,3.1097087519994036,14.280000000000044,large,2370.4800000000073
9165,ULTRA BEVERAGE COMPANY LLP,Cecchi Sangiovese,18013,4.69,750.0,7.99,19643.0,92125.66999999988,153620.5900000005,55814.15000000011,19741.0,2206.7300000000614,68054.70000000003,61494.92000000061,40.03038915551647,1.0049890546250573,1.6675112376387675,3.1150863684717396,1.106671900703332,4.689999999999994,large,-459.61999999999944
3960,DIAGEO NORTH AMERICA INC,Bailey's Espresso Creme,8440,14.72,750.0,18.99,6255.0,92073.59999999986,115722.08000000112,77717.91000000178,5692.0,4485.549999999943,257032.0700000001,23648.480000001266,20.435581524287358,0.909992006394884,1.2568432210753278,4.154687280393757,10.868862184799461,14.719999999999978,large,8287.359999999988
660,SAZERAC NORTH AMERICA INC.,Sambuca di Amore,5367,5.83,750.0,9.99,15786.0,92032.37999999952,146209.5100000009,70905.9600000027,15699.0,12361.370000000006,17932.329999999994,54177.13000000139,37.05445015170425,0.9944887875332572,1.5886746599403565,3.450992419899445,0.3309944620543675,5.82999999999997,large,507.20999999999736
480,BACARDI USA INC,Grey Goose Glass Pack,1330,38.27,1750.0,49.99,2403.0,91962.81000000006,136831.1000000001,59877.29000000016,2690.0,4943.319999999987,89286.26999999999,44868.29000000004,32.7910029225812,1.1194340407823553,1.4878960310151463,16.679661710037188,1.989963736081761,38.270000000000024,large,-10983.490000000007
1128,BROWN-FORMAN CORP,Jack Daniels & Coke,405,28.45,1750.0,36.99,3232.0,91950.3999999999,120414.65000000024,50068.55999999989,3235.0,5944.1399999999885,68601.68000000001,28464.25000000033,23.638527371877323,1.0009282178217822,1.3095609154500727,8.798840803709531,2.4100996864487634,28.44999999999997,large,-85.34999999999991
9165,ULTRA BEVERAGE COMPANY LLP,Carpineto Dogajolo Tuscan Rd,32831,6.75,750.0,11.99,13610.0,91867.5,181998.880000001,74581.79000000273,16312.0,1820.830000000056,68054.70000000003,90131.380000001,49.52304102091205,1.1985304922850846,1.9811019130813508,5.525464688572891,0.7550611119013075,6.75,large,-18238.5
3252,E & J GALLO WINERY,Souverain Cab Svgn N Cst,11957,9.93,750.0,14.99,9246.0,91812.78000000004,110650.75000000087,56664.55000000026,9185.0,1022.48000000003,61966.91,18837.97000000083,17.02471063232801,0.9934025524551158,1.205178080872846,2.0509493739794045,3.2894685573868774,9.930000000000005,large,605.7300000000004
8664,"STOLI GROUP,(USA) LLC",Stolichnaya Blueberi,3487,12.77,750.0,16.99,7187.0,91777.99000000028,130139.78000000062,89081.33000000296,7122.0,5611.809999999897,18544.49,38361.79000000034,29.47737425097857,0.990955892583832,1.417984638800656,5.386378826172471,0.48341044565438257,12.770000000000039,large,830.0500000000025
1128,BROWN-FORMAN CORP,Herradura Silver Tequila,62,28.67,750.0,36.99,3200.0,91744.00000000004,119863.75000000058,90154.51000000148,3125.0,2463.179999999992,68601.68000000001,28119.75000000054,23.45976160432191,0.9765625,1.306502332577613,8.998320000000172,2.439626241342782,28.670000000000012,large,2150.250000000001
17035,PERNOD RICARD USA,Mumm Napa Brut Rose,22019,9.73,750.0,14.99,9424.0,91695.51999999992,167619.5700000008,72758.61000000148,9803.0,1093.6600000000244,123780.21999999996,75924.05000000088,45.29545684910212,1.040216468590832,1.8280017387981544,7.744981128226143,1.6303163490356287,9.729999999999992,large,-3687.669999999997
2242,DELICATO VINEYARDS INC,Noble Vines 337 Cab Svgn,44334,7.84,750.0,11.99,11671.0,91500.6400000006,142137.7800000009,61009.45000000078,11622.0,1296.4100000000326,7982.649999999999,50637.14000000031,35.625391081808075,0.9958015594207864,1.553407495291836,4.357007399759104,0.1576441718469872,7.840000000000051,large,384.1600000000025
3252,E & J GALLO WINERY,Andre Brut,7716,3.79,750.0,5.99,24130.0,91452.69999999962,140239.7900000006,34153.76999999897,23971.0,2686.980000000048,61966.91,48787.09000000097,34.78833646285464,0.993410692084542,1.533468011332647,2.035254682741687,1.2701497465825236,3.789999999999984,large,602.6099999999975
1587,VINEYARD BRANDS INC,La Vieille Ferme Red Ventoux,8018,4.6,750.0,6.99,19854.0,91328.39999999997,141699.2800000009,41103.31999999897,19622.0,2196.060000000047,6070.089999999999,50370.880000000936,35.54773178805186,0.9883146972902186,1.5515357763850122,2.5670614616247547,0.1205079204492732,4.599999999999998,large,1067.1999999999996
12546,JIM BEAM BRANDS COMPANY,Jim Beam Kentucky Fire,1397,10.76,750.0,16.99,8484.0,91287.84,122786.30000000136,87668.3100000035,8220.0,6478.119999999875,123880.97,31498.46000000136,25.653073673529548,0.9688826025459688,1.3450455175629237,3.8319294403894597,3.932921482510404,10.76,large,2840.64
2561,EDRINGTON AMERICAS,The Macallan 10 Yr Fine Oak,2522,36.92,750.0,47.99,2466.0,91044.72000000006,117841.64000000052,95408.10000000129,2336.0,1842.270000000004,9654.500000000002,26796.920000000464,22.739771781859407,0.9472830494728304,1.2943270076507507,11.471284246575541,0.36028394308001943,36.92000000000002,large,4799.600000000003
3252,E & J GALLO WINERY,Apothic Winemakers White,16806,5.3,750.0,9.99,17166.0,90979.79999999973,147400.07999999987,59058.71000000037,16757.0,1871.290000000056,61966.91,56420.280000000144,38.27696701385793,0.9761738319934756,1.6201407345366807,3.3669678343378973,1.0983091540843088,5.299999999999984,large,2167.6999999999935
3960,DIAGEO NORTH AMERICA INC,Ron Zacapa 23 Yr Old Rum,4390,33.33,750.0,45.99,2721.0,90690.92999999996,117983.7300000006,92277.48000000128,2627.0,2071.12,257032.0700000001,27292.800000000643,23.13268109085931,0.9654538772510106,1.3009429939686434,10.389341454130431,9.417577896001658,33.329999999999984,large,3133.0199999999986
6213,MHW LTD,RumChata Liqueur,5221,8.59,375.0,11.99,10557.0,90684.63000000056,122543.9500000016,75001.14000000272,10355.0,4063.010000000034,9621.580000000002,31859.32000000104,25.99828061687307,0.9808657762621956,1.35131995355774,3.0767088363110613,0.3020020515189806,8.590000000000053,large,1735.1800000000108
3924,HEAVEN HILL DISTILLERIES,Admiral Nelson Spiced Rum,4382,10.44,1750.0,13.99,8686.0,90681.83999999968,122358.39000000073,66565.83000000134,8561.0,15732.310000000303,14069.869999999995,31676.55000000105,25.88833507861689,0.985609026018881,1.349315254300102,3.70009928746654,0.44417305546214875,10.439999999999962,large,1304.9999999999952
1392,CONSTELLATION BRANDS INC,Black Velvet Traveler,2117,5.88,750.0,8.99,15415.0,90640.2000000003,129924.08000000192,87257.53000000605,15292.0,12047.209999999965,79528.99,39283.88000000162,30.236027070579247,0.9920207590009732,1.433404604138136,2.568917080826682,2.0244688151984156,5.880000000000019,large,723.2400000000024
1128,BROWN-FORMAN CORP,Finlandia Vodka,8910,0.77,50.0,0.99,117443.0,90431.11000000007,114950.88000000024,15089.57999999808,116112.0,6087.699999999955,68601.68000000001,24519.770000000164,21.33065010028641,0.9886668426385564,1.2711430833924315,0.21117343599283592,2.797810909319278,0.7700000000000006,large,1024.8700000000008
11567,CAMPARI AMERICA,Skyy Infusions Citrus Vodka,3515,15.5,1750.0,19.99,5821.0,90225.5,121365.26000000093,83154.21000000225,5974.0,10980.060000000176,20964.81,31139.76000000093,25.65788595517423,1.026284143617935,1.3451325844689244,5.212547706729315,0.6732489267739821,15.5,large,-2371.5
8150,SEA HAGG DISTILLERY LLC,Ice Pik Vodka,3598,10.21,750.0,13.99,8830.0,90154.30000000008,106611.16000000102,51258.19999999973,7884.0,6209.579999999934,935.52,16456.860000000946,15.436338934873977,0.8928652321630804,1.182541043522061,2.0873744292238645,0.056846810387883605,10.210000000000008,large,9658.660000000007
8004,SAZERAC CO INC,Platinum 7X Distilled Vodka,3899,2.2,375.0,2.99,40916.0,90015.1999999999,162720.1800000022,62275.92000000292,40782.0,16036.49000000013,50293.62000000002,72704.98000000231,44.680985480719926,0.9967249975559684,1.8076967001128963,1.7827713206807492,0.691749313458286,2.1999999999999975,large,294.79999999999967
1392,CONSTELLATION BRANDS INC,Estancia Chard,6647,4.99,750.0,8.99,18021.0,89924.79000000004,163534.03000000078,56577.51000000023,18847.0,2107.740000000057,79528.99,73609.24000000075,45.011573432147664,1.0458354142389434,1.81856449150452,3.905621053748647,1.080421289501144,4.990000000000002,large,-4121.740000000002
1392,CONSTELLATION BRANDS INC,Vendange Chard,6938,4.69,1500.0,9.99,19157.0,89846.32999999932,150520.81000000148,55724.60000000014,18819.0,4223.370000000112,79528.99,60674.48000000216,40.30969538364933,0.9823563188390668,1.6753139499410006,3.224107550879545,1.3107486046851522,4.689999999999964,large,1585.2199999999877
8004,SAZERAC CO INC,Southern Comfort,5297,10.76,750.0,13.99,8334.0,89673.83999999997,123209.93000000084,67040.08000000138,8807.0,6937.10999999992,50293.62000000002,33536.09000000087,27.218658431183783,1.056755459563235,1.3739785203800894,3.8078903145226377,1.4996864571868311,10.759999999999996,large,-5089.479999999999
8004,SAZERAC CO INC,Southern Comfort 100 Proof,5296,21.01,1750.0,28.99,4262.0,89544.62000000017,99957.52000000108,68793.27000000076,3448.0,6337.63999999996,50293.62000000002,10412.900000000913,10.417325279779648,0.8090098545283905,1.1162872766672178,3.0199825986081534,4.829934024142708,21.01000000000004,large,17102.140000000032
9552,M S WALKER INC,Zhenka Pink Lemonade Vodka,3041,5.83,1750.0,9.99,15351.0,89496.32999999981,140309.83000000066,58415.63000000061,15317.0,28145.59000000058,55551.81999999999,50813.50000000085,36.21521029567252,0.9977851605758582,1.567771885171168,3.317457726708941,1.0932492349473872,5.829999999999988,large,198.21999999999957
3924,HEAVEN HILL DISTILLERIES,Hpnotiq Liqueur,5165,13.33,750.0,19.99,6713.0,89484.28999999992,126652.06000000064,91046.62000000302,6594.0,5196.919999999904,14069.869999999995,37167.77000000072,29.34636041450927,0.9822732012513036,1.415355253978109,5.636604488929438,0.3785502869825046,13.329999999999988,large,1586.2699999999986
17035,PERNOD RICARD USA,Absolut Raspberri,3584,12.49,750.0,16.99,7164.0,89478.36000000009,126690.22000000053,93176.25000000343,7178.0,5657.629999999883,123780.21999999996,37211.86000000044,29.37232250445242,1.0019542155220549,1.4158755256578284,5.184154360546174,3.3263647665018223,12.490000000000013,large,-174.86000000000018
3252,E & J GALLO WINERY,Camarena Silver Tequila,8189,25.59,1750.0,31.99,3490.0,89309.1000000003,136885.21000000014,102112.08000000172,4279.0,7866.390000000032,61966.91,47576.10999999984,34.75620923546072,1.2260744985673353,1.5327129038362235,11.118511334423893,1.3024795427789329,25.590000000000085,large,-20190.510000000068
3960,DIAGEO NORTH AMERICA INC,Smirnoff Citrus Vodka,3820,13.33,1750.0,22.99,6699.0,89297.66999999985,138642.81000000023,95962.61000000311,6719.0,12350.250000000253,257032.0700000001,49345.14000000038,35.59156078847529,1.0029855202268996,1.55259157377791,7.3441196606638455,5.208862919428299,13.329999999999979,large,-266.59999999999957
9819,TREASURY WINE ESTATES,Matua Svgn Bl Marlboro,39146,6.53,750.0,9.99,13672.0,89278.16000000038,157800.27000000054,60797.2000000008,13573.0,1516.2300000000346,14836.570000000003,68522.11000000016,43.423316069104274,0.9927589233469866,1.767512569703496,5.048413025860175,0.21652237504069807,6.530000000000028,large,646.4700000000028
4425,MARTIGNETTI COMPANIES,Decoy by Duckhorn Red Sonoma,42874,11.38,750.0,21.99,7835.0,89162.29999999997,137588.81000000003,61867.190000000686,7259.0,809.3800000000126,144929.24,48426.51000000005,35.19654687034509,0.9264837268666242,1.543127644755688,6.671237084997941,2.9927665652552666,11.379999999999997,large,6554.879999999998
12546,JIM BEAM BRANDS COMPANY,Courvoisier VS Cognac,4686,42.96,1750.0,54.99,2075.0,89141.99999999985,108205.74000000054,76588.74000000062,2026.0,3724.3499999999935,123880.97,19063.74000000069,17.61804872828428,0.9763855421686748,1.2138581140203353,9.40954590325799,6.498251130155758,42.95999999999993,large,2105.039999999997
12546,JIM BEAM BRANDS COMPANY,Cruzan Mango Flavored Rum,4410,7.93,750.0,9.99,11240.0,89133.1999999998,113891.96000000196,66591.90000000187,11304.0,8904.169999999947,123880.97,24758.760000002163,21.738812818746588,1.0056939501779358,1.2777725920308285,2.190265392781508,5.003520774060946,7.929999999999982,large,-507.51999999999884
9165,ULTRA BEVERAGE COMPANY LLP,Cecchi Chianti Classico,24829,7.53,750.0,11.99,11824.0,89034.72000000013,133815.9800000006,62216.02000000098,11502.0,1281.9500000000344,68054.70000000003,44781.26000000046,33.46480741687223,0.972767253044655,1.502964012241521,3.8933455051295827,1.5197138267212518,7.530000000000011,large,2424.6600000000035
8112,MOET HENNESSY USA INC,Cloudy Bay Svgn Bl Marlboro,39523,15.53,750.0,22.99,5728.0,88955.84000000011,132992.9200000004,52307.42999999986,5508.0,615.0500000000052,48347.26,44037.08000000028,33.112349138585834,0.9615921787709496,1.4950442826463133,7.995112563543986,1.0978761534597592,15.530000000000019,large,3416.600000000004
7245,PROXIMO SPIRITS INC.,Old Bushmills Irish Whiskey,2951,28.78,1750.0,39.99,3087.0,88843.86000000013,129456.65000000036,100769.63000000145,3135.0,5763.889999999936,38994.78000000001,40612.79000000023,31.371729455381487,1.0155490767735669,1.4571254558277875,12.954637958532768,0.9601600874995241,28.780000000000044,large,-1381.440000000002
2242,DELICATO VINEYARDS INC,Gnarly Head Old Vine Znfdl,42462,6.89,750.0,9.99,12885.0,88777.6500000002,125609.92000000105,58040.13000000066,12592.0,1403.3700000000408,7982.649999999999,36832.27000000085,29.32273979634773,0.9772603802871556,1.4148822366890852,2.9250532083863443,0.21672978613590244,6.890000000000016,large,2018.7700000000045
7239,REMY COINTREAU USA INC,The Botanist Islay Dry Gin,2280,27.4,750.0,36.99,3239.0,88748.60000000014,99373.38000000102,78847.89000000103,2662.0,2098.8399999999983,16978.669999999995,10624.780000000888,10.691776811859247,0.8218585983328188,1.119717719490796,3.991277235161866,1.5980255591173254,27.40000000000004,large,15809.800000000023
1392,CONSTELLATION BRANDS INC,Ravenswood Vntrs Bl Cab Svgn,38850,4.65,750.0,7.99,19075.0,88698.75000000012,143317.3500000019,49594.87000000073,19025.0,2126.930000000056,79528.99,54618.60000000178,38.11024973598874,0.9973787680209698,1.615776434278969,2.870885676741224,1.4560788815531231,4.650000000000006,large,232.50000000000028
12546,JIM BEAM BRANDS COMPANY,Skinnygirl Margarita,8673,7.87,750.0,9.99,11267.0,88671.28999999978,122034.44000000134,64475.40000000143,11256.0,8864.36999999998,123880.97,33363.150000001566,27.339126561322523,0.999023697523742,1.3762565087301837,2.9640325159916103,3.7131077251396882,7.86999999999998,large,86.56999999999978
480,BACARDI USA INC,Dewars Special RSV 12-Yr,2628,23.43,750.0,31.99,3780.0,88565.4,112630.53000000086,89305.95000000171,3547.0,2796.869999999981,89286.26999999999,24065.130000000863,21.3664359033032,0.9383597883597884,1.2717215752427118,6.784643360586655,3.710192714520835,23.43,large,5459.19
8004,SAZERAC CO INC,Firefly Sweet Tea Vodka,3218,10.23,750.0,12.99,8654.0,88530.41999999968,114734.52000000128,71182.96000000194,8548.0,6734.349999999888,50293.62000000002,26204.100000001607,22.838898005588305,0.9877513288652646,1.2959897852060536,3.0655240992046804,1.9193034677778262,10.229999999999963,large,1084.379999999996
9819,TREASURY WINE ESTATES,Ch St Jean Chard Sonoma Cst,19636,7.99,750.0,11.99,11075.0,88489.24999999997,118760.95000000086,50310.03999999942,9905.0,1105.4600000000223,14836.570000000003,30271.700000000885,25.48960748461566,0.8943566591422122,1.3420946612159206,3.05620393740544,0.49011353838732447,7.9899999999999975,large,9348.299999999997
1587,VINEYARD BRANDS INC,Marques de Caceres Rioja Re,7302,6.42,750.0,10.99,13777.0,88448.34000000026,147412.1500000006,63660.19000000108,13085.0,1459.610000000038,6070.089999999999,58963.81000000035,39.999287711359,0.9497713580605356,1.6666468811059674,4.506213985479583,0.10294602740223135,6.420000000000019,large,4442.640000000013
8352,LUXCO INC,Lord Calvert Canadian,2132,10.23,1750.0,12.99,8644.0,88428.12000000007,113264.19000000102,44604.239999999365,8581.0,15766.710000000228,10261.599999999997,24836.070000000956,21.92755715641522,0.9927117075428042,1.2808616761274687,2.894309521034956,0.4131732596984789,10.230000000000008,large,644.4900000000005
660,SAZERAC NORTH AMERICA INC.,Meukow VS Cognac,4626,11.19,750.0,24.49,7898.0,88378.6199999999,131418.29000000033,56810.57000000015,7521.0,5924.00999999994,17932.329999999994,43039.67000000044,32.750136986259925,0.95226639655609,1.4869918765420922,5.722599388379264,0.41664654956694164,11.189999999999987,large,4218.629999999996
9552,M S WALKER INC,Evodia Garnacha Old Vine,12213,5.29,750.0,8.99,16697.0,88327.12999999992,145025.77000000057,58239.72000000058,16723.0,1867.850000000053,55551.81999999999,56698.640000000654,39.09556211975322,1.0015571659579563,1.6419164757193028,3.3904586497638376,0.9797734125545049,5.289999999999995,large,-137.53999999999985
3664,WILLIAM GRANT & SONS INC,Glenfiddich Ancient RSV 18,1228,69.76,750.0,95.99,1263.0,88106.88000000003,112533.70000000027,92510.7200000006,1130.0,891.2300000000005,30234.42000000001,24426.82000000024,21.706226668100477,0.894695170229612,1.277240778472694,21.616654867256848,1.2377550577602698,69.76000000000003,medium,9278.080000000004
17035,PERNOD RICARD USA,Beefeater Gin,859,17.29,1000.0,22.99,5093.0,88057.96999999991,116057.94000000082,77401.63000000155,5006.0,5256.299999999915,123780.21999999996,27999.970000000903,24.125854723942805,0.9829177302179462,1.3179720132090365,5.593282061526349,4.420726879350084,17.28999999999998,large,1504.2299999999984
4425,MARTIGNETTI COMPANIES,Lincourt Steel Chard,24996,6.84,750.0,9.99,12861.0,87969.24000000025,119730.15000000066,43186.7699999992,11985.0,1339.6800000000248,144929.24,31760.91000000041,26.527077766126773,0.9318871005365056,1.3610456336783212,2.6500550688360796,4.563132479516428,6.840000000000019,large,5991.840000000017
3252,E & J GALLO WINERY,New Amsterdam Gin,2152,7.19,750.0,9.99,12182.0,87588.57999999987,128623.70000000104,86822.93000000471,12030.0,9478.419999999924,61966.91,41035.12000000117,31.9032340074192,0.987522574289936,1.4684985188708533,3.4110656691605294,1.5100945239102077,7.18999999999999,large,1092.8799999999985
660,SAZERAC NORTH AMERICA INC.,Chi Chi's Margarita,8370,5.71,1750.0,8.99,15333.0,87551.42999999941,130515.9700000011,68211.88000000248,15303.0,28118.53000000077,17932.329999999994,42964.540000001696,32.9189906798389,0.9980434357268636,1.490734874347592,2.807589361563203,0.4173751191098354,5.709999999999962,large,171.29999999999885
3960,DIAGEO NORTH AMERICA INC,Smirnoff Vanilla Vodka,3609,0.74,50.0,0.99,118058.0,87362.91999999997,115081.56000000075,16830.9899999977,116244.0,6090.299999999914,257032.0700000001,27718.640000000785,24.08608294847637,0.9846346710938692,1.3172815194364016,0.23845222118991763,9.272896144976551,0.7399999999999998,large,1342.3599999999997
480,BACARDI USA INC,Bacardi Black,4229,14.7,1750.0,19.99,5924.0,87082.80000000031,128167.90000000045,88506.71000000247,6010.0,11047.400000000189,89286.26999999999,41085.10000000014,32.05568633019656,1.0145172180958812,1.471793511462654,6.836123128119823,2.1732031807151424,14.700000000000053,large,-1264.2000000000046
660,SAZERAC NORTH AMERICA INC.,Ten High,1479,9.22,1750.0,11.99,9433.0,86972.2599999996,131845.70000000068,71548.1400000019,9380.0,17236.210000000377,17932.329999999994,44873.44000000108,34.03481493897856,0.9943814269055444,1.5159511779963093,4.7839488272922255,0.39962013164133536,9.219999999999958,large,488.65999999999775
1128,BROWN-FORMAN CORP,Herradura Reposado Tequila,63,30.46,750.0,38.99,2855.0,86963.29999999981,112249.22000000069,88553.10000000134,2778.0,2190.449999999996,68601.68000000001,25285.92000000087,22.526588603467104,0.9730297723292468,1.2907654148359242,9.102203023758413,2.7130387187809517,30.459999999999933,large,2345.419999999995
17035,PERNOD RICARD USA,Absolut Mini Bar 5/50mls,3085,4.72,50.0,5.99,18419.0,86937.67999999996,123563.28000000108,57312.26000000046,17072.0,878.9700000000184,123780.21999999996,36625.60000000111,29.64116847659013,0.9268689939736142,1.4212856841820616,2.1453608247423333,3.379609344283676,4.719999999999998,large,6357.839999999997
17035,PERNOD RICARD USA,Absolut Vanilia,3591,13.48,750.0,16.99,6448.0,86919.03999999978,112144.66000000144,76639.80000000195,6334.0,4992.089999999912,123780.21999999996,25225.62000000167,22.49382181906953,0.9823200992555832,1.290219726310849,3.9825734133251767,4.906924785198214,13.479999999999965,large,1536.719999999996
12546,JIM BEAM BRANDS COMPANY,McClelland Highland Sgl Malt,2696,25.19,1750.0,37.99,3439.0,86628.40999999984,125199.8000000004,99736.79000000168,3420.0,6287.899999999943,123880.97,38571.39000000055,30.807868702666003,0.994475138121547,1.4452510440858908,11.278184210526478,3.2117320635838693,25.189999999999955,large,478.60999999999916
4425,MARTIGNETTI COMPANIES,Acrobat Pnt Gris Oregon,12994,8.16,750.0,12.99,10611.0,86585.75999999962,110585.18000000068,46819.67999999977,9170.0,1023.4100000000188,144929.24,23999.42000000106,21.702202772560405,0.8641975308641975,1.2771751382675531,2.6171668484188726,6.038864272552986,8.159999999999965,large,11758.559999999949
9165,ULTRA BEVERAGE COMPANY LLP,Patron Silver Tequila,3762,4.61,50.0,5.99,18781.0,86580.40999999995,109694.87000000164,48123.65999999864,18313.0,944.2900000000204,68054.70000000003,23114.46000000169,21.07159614665786,0.9750811990841808,1.2669710157297904,1.2621886091848245,2.944247886387787,4.609999999999997,large,2157.4799999999987
7153,PINE STATE TRADING CO,Kinky Liqueur,6499,12.68,750.0,17.99,6812.0,86376.15999999992,122534.14000000092,88311.68000000305,6986.0,5505.869999999894,15884.819999999998,36157.980000001,29.50849453058611,1.0255431591309454,1.4186106444185644,5.175777268823504,0.43931712999452843,12.679999999999987,large,-2206.319999999998
12546,JIM BEAM BRANDS COMPANY,Hibiki Harmony Japan Whiskey,2986,51.96,750.0,65.99,1659.0,86201.63999999988,106710.4300000002,73637.26000000045,1557.0,1227.0300000000038,123880.97,20508.790000000317,19.21910538641844,0.9385171790235082,1.2379164711947517,13.171991008349593,6.040384147480085,51.95999999999993,large,5299.919999999993
3924,HEAVEN HILL DISTILLERIES,Evan Williams Black Label B,1178,7.83,750.0,10.99,10989.0,86043.86999999965,120257.58000000168,84328.24000000421,10892.0,8583.2499999999,14069.869999999995,34213.71000000203,28.45035631018149,0.9911729911729912,1.3976309991635911,3.1411779287552357,0.411234852928816,7.829999999999968,large,759.5099999999969
17035,PERNOD RICARD USA,Midleton Rare Irish Whiskey,1876,106.61,750.0,149.99,806.0,85927.66000000003,88949.22000000026,76365.04000000023,578.0,456.0600000000003,123780.21999999996,3021.5600000002305,3.3969494055149907,0.71712158808933,1.0351639972507134,5.227612456747804,40.96566674167997,106.61000000000004,medium,24307.08000000001
1590,DIAGEO CHATEAU ESTATE WINES,Sterling Vintners CA Meritag,12147,5.26,750.0,7.95,16333.0,85911.58000000005,127382.74000000078,51165.420000000144,14830.0,1656.3600000000404,7259.75,41471.16000000073,32.55634162053703,0.9079777138308944,1.482719093281729,2.796436952124122,0.1750553878888334,5.2600000000000025,large,7905.780000000003
12546,JIM BEAM BRANDS COMPANY,DeKuyper Sour Apple Pucker,5725,7.4,750.0,10.99,11600.0,85839.99999999985,119485.2200000018,79422.83000000377,11478.0,9042.879999999928,123880.97,33645.22000000195,28.15847851307588,0.9894827586206896,1.391952702702726,2.9312789684615743,3.6819783018209664,7.399999999999987,large,902.7999999999984
7245,PROXIMO SPIRITS INC.,Old Bushmills,2952,14.61,750.0,18.99,5875.0,85833.74999999987,132962.18000000034,103538.05000000248,5782.0,4558.619999999919,38994.78000000001,47128.43000000047,35.44498894347276,0.9841702127659574,1.5490664220076664,8.150887236250513,0.8274152141287037,14.609999999999978,large,1358.729999999998
9552,M S WALKER INC,Jenkins Vodka,3768,3.62,750.0,5.99,23649.0,85609.37999999971,126608.68000000136,50898.26999999925,23532.0,18530.64999999961,55551.81999999999,40999.30000000165,32.38269287698222,0.9950526449321324,1.4789113062143633,1.742278599354141,1.3549455722414228,3.6199999999999877,large,423.53999999999854
3960,DIAGEO NORTH AMERICA INC,Capt Morgan Spiced Rum,4241,1.47,50.0,1.99,58226.0,85592.22000000012,118022.92000000112,26584.409999997784,59308.0,3096.969999999996,257032.0700000001,32430.700000001,27.47830675601035,1.0185827637138047,1.3788977549595156,0.5468183044446112,7.925578849669978,1.470000000000002,large,-1590.5400000000022
8673,STE MICHELLE WINE ESTATES,14 Hands Merlot Wash,42766,5.85,750.0,8.95,14624.0,85550.40000000001,148235.97000000012,62541.83000000114,14989.0,1672.9200000000496,15919.700000000004,62685.57000000011,42.28769171207235,1.0249589715536105,1.7327326347977343,4.182104876909741,0.25396115884405257,5.8500000000000005,large,-2135.25
8352,LUXCO INC,Everclear 151,1692,13.4,750.0,19.99,6382.0,85518.79999999987,120334.32000000136,89709.9700000029,6318.0,4980.059999999903,10261.599999999997,34815.52000000149,28.93232786789429,0.9899717956753368,1.4071095478421298,5.510528648306662,0.2947421150107641,13.39999999999998,large,857.5999999999988
1392,CONSTELLATION BRANDS INC,Svedka Strwbry Lemonad Vodka,3133,8.79,750.0,10.99,9724.0,85473.95999999977,116701.9300000016,69941.41000000204,10307.0,8119.859999999926,79528.99,31227.97000000182,26.7587434072439,1.0599547511312215,1.3653506869226826,3.029782671970682,2.5467230178585214,8.789999999999976,large,-5124.569999999986
6359,OLE SMOKY DISTILLERY LLC,Ole Smoky Moonshine Cherries,1738,14.72,750.0,19.99,5806.0,85464.31999999983,109616.68000000152,78397.15000000193,5732.0,4517.95999999993,1922.0,24152.36000000169,22.033471548309397,0.9872545642438856,1.2826016751786211,4.213600837404342,0.07957814474444178,14.71999999999997,large,1089.279999999998
