brand,purchaseprice,volume,actual_price,total_purchase_quantity,total_purchase_dollars,totalsalesdollars,totalsalesprice,totalsalesquantity,totalexcisetax,freightcost,stockturnover,salestopurchaseratio,profit_per_unit,freight_burden,unitpurchaseprice,unsold_inventory_value
-1.1610069275846575,-0.06603318939815374,-0.15787435964451174,-0.08279620300161203,7.285045183593269,10.931782660056246,11.272794781859668,8.381993750428926,7.216338337314269,5.697881365730104,0.9689285489504346,-0.15750578427370843,-0.16909646805277923,-0.14075424945769335,-0.03552808894418793,-0.06603318939815384,5.276590556370793
-1.147720329155887,0.00737949231702089,1.222963870576145,-0.020526478916727976,5.145710028876987,10.695787077219483,9.615540010030559,8.520821893740028,4.757449329362565,9.054440499259455,3.1089964530447296,-0.16667254653892552,-0.18780148486672385,-0.16644117415994172,-0.03550217223604059,0.00737949231702474,20.383459422825926
-1.1549816096925407,-0.004445369167302513,1.222963870576145,-0.020526478916727976,5.313432341010438,10.548323100568885,11.489945776706676,9.597881733919529,5.474068588438581,10.360258386354841,0.4149445308641321,-0.15193378410472755,-0.16087827484983178,-0.06896093517590868,-0.03553160152049064,-0.004445369167302338,-4.032437542646633
-0.8531749814297124,-0.18489768244369664,-0.15787435964451174,-0.1895443014328418,17.26065349384038,10.417181251927623,12.224324688920333,3.3842106100487714,17.359935908153076,1.7914598312263321,-0.7365595107977837,-0.155355440012241,-0.1489706728476597,-0.19912795625090737,-0.03553655483446338,-0.18489768244369714,1.552251994297014
-1.0787381640576772,0.14816924936474685,-0.15787435964451174,0.1484913435993859,3.191447770307962,10.359403765572484,10.523270698616777,12.972204806761559,3.1249528839545,2.5030487773772196,0.07395863452925054,-0.15893252425906082,-0.17126630172953428,0.00015027804367689814,-0.0355317619007109,0.14816924936474132,7.300158129476308
-1.1480293198170213,0.28316975131077277,1.222963870576145,0.24634376716134657,2.2664905802762303,10.084229970002577,9.069635203202472,9.827761031497747,2.0307662445067485,4.08589598946456,3.1089964530447296,-0.1696255128726134,-0.18771493444839207,-0.041396901468386246,-0.03550021603779848,0.28316975131077066,23.87206461838074
-0.9463356657616732,0.015878611508878374,1.222963870576145,-0.020526478916727976,4.6327681155674485,9.971054618846523,9.638836825145239,9.775910203874513,4.620377030066405,8.804291707399551,0.9689285489504346,-0.1565192666257311,-0.1782022467095085,-0.1262311770387454,-0.03552444007760307,0.015878611508880345,3.289684146256757
-0.7363765115209854,-0.0006269243129897527,1.222963870576145,0.015056220560348655,4.92634325540667,9.949481421727127,10.838128018589115,9.568062087407018,5.066810457316776,9.618218414493825,3.1089964530447296,-0.152187062868799,-0.16087845293855207,-0.0654637960542117,-0.03551950123187665,-0.0006269243129881335,-3.4201026362139397
-0.6901824076814227,0.08744365861712748,1.222963870576145,0.06843026977596356,3.5657479277888786,9.781231506027162,9.8503649215667,11.638697385818094,3.6467678283869964,7.030311487774672,3.1089964530447296,-0.1530424812177074,-0.1724936490316947,-0.05803191924288073,-0.03551383656570113,0.08744365861713183,-2.0629285268159516
-1.031617088234712,-0.06307697402707291,1.222963870576145,-0.09169187787088118,6.134286026959339,9.373895125370213,8.514022216623971,1.9939392127692832,6.209739412579227,11.701411471254778,3.1089964530447296,-0.1544318015336043,-0.18642005413975568,-0.19946668982189733,-0.03549948188881933,-0.06307697402707291,0.04699615777623899
-1.1020669589733092,0.00737949231702089,1.222963870576145,-0.020526478916727976,4.3642820831284705,9.12543039288388,9.216613317881663,8.870333309886979,4.38260360114292,8.37137214067804,0.4149445308641321,-0.15556602472161896,-0.17206876316131306,-0.10427645992392426,-0.03552880596764299,0.007379492317024566,1.6576839165127264
-1.0627478973439823,0.20310558501066614,1.222963870576145,0.15738701846865505,2.4124635687867424,9.083651075976974,8.858012083989726,11.487849948182257,2.4079212533402883,4.772977369028941,0.4149445308641321,-0.15634823390426086,-0.17697627108262298,-0.012186820680545258,-0.035527547173317804,0.20310558501066317,2.7576895314507497
-0.7340590815624788,-0.027848740855026005,1.222963870576145,-0.06500485326307373,4.737930575482109,8.58064824743876,7.939283152272141,7.496476936565738,4.748377155522266,9.037611332177292,-0.7211913866221883,-0.1558440462472429,-0.18397847345652205,-0.1741282539654055,-0.03553478034627097,-0.027848740855027976,1.930940359611551
-1.3509589365169061,-0.020211851146400443,0.18733519791065242,0.006160545691079506,4.5702897214895675,8.558355158660731,9.056556616643944,5.502576855117252,4.475387197236892,4.804078690638534,0.4149445308641321,-0.15902230006800347,-0.16527379395431158,-0.09023276454267853,-0.03552958922371734,-0.020211851146399347,6.1734348508137655
-1.089398341866807,-0.12343303785330711,1.222963870576145,-0.13617025221722692,7.959111299622558,8.46664526225313,8.453289539036366,5.753892230874484,7.850648237366479,14.69090597208693,0.9705466266081751,-0.15811031618718754,-0.1736818774370284,-0.19243176475116713,-0.03552397690211286,-0.12343303785330707,4.902579729801264
-1.196927091941508,-0.11789013403253049,1.222963870576145,-0.13617025221722692,7.632708528996654,8.442803916338164,8.077776344400183,5.778845582381393,7.5225654415781955,14.092944578075427,0.9705466266081751,-0.15821983507764487,-0.17953885631385816,-0.20350087717480117,-0.035521502660764794,-0.11789013403253014,5.03349280124695
-0.730428441294152,-0.025754754967177045,1.222963870576145,-0.056109178393804575,4.5059377901707585,8.247488063809215,8.051997112611016,8.290439780835145,4.524624358897426,8.629894616965915,-0.39275310033632804,-0.15557367189658708,-0.1767844297262755,-0.14477283492293622,-0.035532757823136626,-0.025754754967173325,1.5076181306097156
-1.0329302985445323,-0.08980608800726234,1.222963870576145,-0.10948322760941948,5.915245086052661,7.83373607481244,8.633031866847524,6.48892568677576,6.044708322993416,11.400120792337393,0.4149445308641321,-0.15308709634194623,-0.15912761140384898,-0.13281066186886872,-0.035529880615775306,-0.08980608800726166,-1.6183601278517794
-0.8466861775458941,0.06675015101956148,-0.15787435964451174,0.06843026977596356,2.982018890028651,7.771265907167073,8.239911722941809,6.62853776765745,2.8665608781212444,0.17452075437525855,-0.2425492399645301,-0.1613050961011028,-0.16498152412370706,-0.015952592315613905,-0.03553283044368827,0.06675015101956179,8.396459173509054
-0.703160015449059,-0.08697304827664318,-0.15787435964451174,-0.10948322760941948,5.63527345574539,7.592188578078547,7.549326977085557,6.447290387160097,5.721491511355839,4.530630491995246,3.1089964530447296,-0.15401516893651906,-0.17422435343110584,-0.17381861380290847,-0.03550585729742745,-0.08697304827664193,-0.46719496884398937
-1.0669965189345776,-0.1028627058962028,1.222963870576145,-0.11837890247868862,5.970392247448652,7.307969177777394,7.2937812387605,6.26678191599485,5.8534504035783765,11.051412499607551,-0.39275310033632804,-0.158912938346912,-0.17369485093391682,-0.17868707848121435,-0.03553259717388404,-0.10286270589620387,5.165463374364912
-1.0651425749677725,-0.07440913294954953,1.222963870576145,-0.10948322760941948,5.0186353290575685,7.264932939689693,6.857221060381457,6.694654636428715,5.001160908436064,9.498047004248969,-0.6823202628844127,-0.15663760905611612,-0.1812744479652289,-0.1865279929368573,-0.035534201929802216,-0.07440913294954872,2.5408768257310257
1.8982323606397578,0.15063276217398083,-0.15787435964451174,0.1840740430764625,2.1225540452884655,7.157933793764301,7.965641496377921,2.222699294949048,2.123632314908359,0.09254829783772353,-0.2425492399645301,-0.15602342047714898,-0.15763598646930035,0.09004346723451691,-0.03553312635741967,0.15063276217398006,1.8135129207773004
-1.096273384077043,-0.006539355055151476,1.222963870576145,-0.047213503524535426,3.4530913189105092,6.912748291398278,6.053360816786919,6.9925352953960465,3.3825201467113652,6.548876575043252,0.9689285489504346,-0.15890299089593815,-0.19077286294899495,-0.19152982634400043,-0.035507907984884846,-0.006539355055151476,4.882246856737815
-0.9637936381157554,-0.13156263012377947,-0.15787435964451174,-0.16285727682503434,6.8573084856754685,6.878557826298838,6.035054848047535,4.764150663447514,6.642482104761511,5.249658168847239,-0.21129006745913523,-0.16059619608370324,-0.19053209586483508,-0.23520027859785017,-0.03552555995137428,-0.13156263012377928,6.690649305099068
-0.9177540296067598,-0.0734237278258559,1.222963870576145,-0.09169187787088118,4.713737507631873,6.870069951083968,6.6733125098858626,5.9334015619430085,4.647676025894942,8.854383305230717,0.9689285489504346,-0.15809330128855173,-0.17740558808366333,-0.17246713020962426,-0.035519187226301034,-0.07342372782585517,3.977915516755832
-1.0341662611890692,-0.09374770850203681,1.222963870576145,-0.12727457734795777,5.2558414353871505,6.815920815240191,6.8347682174899695,3.1401999503777116,5.8885019843249875,11.115665824361036,0.4149445308641321,-0.1393550796023634,-0.17301775271135078,-0.18443722798669265,-0.0355256857312981,-0.09374770850203686,-16.14815629880989
-1.0899390755237919,-0.09879790976096663,-0.15787435964451174,-0.11837890247868862,5.337706867001583,6.712261829099092,7.006655417470902,6.258566493649702,5.513738730412982,4.368197210142395,1.30858866552704,-0.1515492606444844,-0.16727977954943968,-0.16400034973340588,-0.03552052184575977,-0.09879790976096761,-3.0265213986017248
-1.2655230187133002,-0.07206879578077718,-0.15787435964451174,-0.08279620300161203,4.004481474729514,5.9051267913393986,6.469110036464619,7.5400310070530505,4.078933200415806,3.2478191740330487,0.08274331063079401,-0.15358947133306244,-0.160102053839318,-0.120184094550815,-0.035529670983032405,-0.07206879578077745,-0.7758959507533778
-1.253704125924917,-0.016393406292087683,-0.15787435964451174,-0.047213503524535426,3.036432928156453,5.877513438418719,5.281088180585954,7.587225265789135,2.793076270014819,2.24395371350515,0.9705466266081751,-0.16687277118790106,-0.1874418414051961,-0.17492904568576037,-0.03550755562641503,-0.016393406292087506,11.584221718547514
-0.9664973064006797,-0.05716454328491118,1.222963870576145,-0.07390052813234288,3.2930260720225872,5.278618875847051,5.601934247479026,6.937905698117255,3.281159222622929,6.36404693882528,-0.21129006745913523,-0.1566141219590479,-0.16486161605215652,-0.1205734675839114,-0.03553046955956223,-0.05716454328491087,1.8368492311922635
-0.7427108200742364,0.39636816489507726,1.222963870576145,0.3175091661154997,0.8135217208666312,5.168037899537899,4.617562786904309,8.727466620399623,0.7802907920829292,1.8071274634948455,0.9689285489504346,-0.16033170443016642,-0.18801020585884146,-0.013673667951454112,-0.035502872932893954,0.3963681648950783,4.857846414546007
-1.1728258203730406,-0.051621639464134575,-0.15787435964451174,-0.08279620300161203,3.105265057225305,5.127531961404472,4.920243914358959,6.863571581532173,3.113983801038502,2.4944624175608685,3.1089964530447296,-0.15574540621282407,-0.17888642185032427,-0.16709074735535606,-0.03548491873556053,-0.051621639464136025,1.0759171070096407
-0.9462584180963897,-0.08549494059110276,-0.15787435964451174,-0.11837890247868862,3.650220019912428,5.011040368831457,4.736486121176342,6.095798945510935,3.700293654044763,2.9520915924878564,0.9689285489504346,-0.15426519412947687,-0.18085030956559361,-0.1923952884796066,-0.03551000038444812,-0.08549494059110459,-0.1311282304923083
-1.061280191703595,-0.09645757259219429,1.222963870576145,-0.10948322760941948,3.8440089371370423,4.9375164776175575,6.228824915410894,5.5837386318592115,4.991099042904096,9.480057938317755,3.1089964530447296,-0.11531751998704866,-0.13729247147532386,-0.1195402337561746,-0.035513286008281734,-0.09645757259219422,-30.814575718739064
-1.0584220280881036,-0.09239277645695809,1.222963870576145,-0.12727457734795777,3.64191128953962,4.801384979576429,4.427404606779467,5.035356959190709,3.6334894648571034,7.006019868505777,0.2582394512779115,-0.15644924812825112,-0.18399298939547654,-0.20369016960918024,-0.03551704933634216,-0.09239277645696078,1.5476407565972758
-1.0886258652139715,-0.14979262491211146,1.222963870576145,-0.1717529516943035,5.549498033367282,4.796701514537919,4.636156672551226,4.250168942135364,5.492955204887932,10.394146573535119,-0.21129006745913523,-0.15758397101679408,-0.17788593511127487,-0.21788697942334578,-0.03552686750746574,-0.14979262491211118,2.4159325058873224
-1.1973905779332095,-0.15237931336180718,1.222963870576145,-0.1717529516943035,5.657674444495608,4.777666955886366,4.822601708119315,4.199352952671478,5.632501733413266,10.648648666999476,0.2582394512779115,-0.15678208392983112,-0.1719909177652981,-0.20843032107048895,-0.03552309661745518,-0.15237931336180663,1.7943071654837477
-0.4940505855264902,-0.16432735048659233,-0.15787435964451174,-0.1717529516943035,6.2118341771055485,4.678095816233025,5.608401870570573,3.5765604937148288,6.156131112613822,0.541259830131698,1.30858866552704,-0.15742499703827595,-0.14597459294508922,-0.17117502906919344,-0.03552124828139222,-0.16432735048659297,2.2390678374792117
-1.0599669813937747,-0.17060930815013917,1.222963870576145,-0.19843997630211094,6.327260362774854,4.461744381265707,4.110867028028126,3.007957288320175,6.430853031359616,12.103423578162355,-0.12684167103305516,-0.15385686352512515,-0.18402387197714326,-0.24082963411292796,-0.03552217398139645,-0.1706093081501401,-0.4151950590252447
-1.2980442857976746,-0.023907120360251524,0.18733519791065242,-0.020526478916727976,2.344527479267899,4.461719877739441,4.763893908167098,4.674730870081036,2.3352613883102538,2.5753674072449666,0.08274331063079401,-0.1566150169920958,-0.1639819138504991,-0.09106968706835349,-0.03552645115338131,-0.023907120360253012,1.5589649751323416
-1.1719760960549215,-0.10224682769389429,1.222963870576145,-0.13617025221722692,3.5745454070071463,4.436152532691045,4.5734945700873775,5.0790633549343935,3.6038811884146718,6.952093569825005,3.1089964530447296,-0.15501655070515943,-0.16901521286274787,-0.16840595564217106,-0.03549098555921972,-0.10224682769389347,0.41232817751768164
-1.1963863582845233,-0.17972430554430513,1.222963870576145,-0.19399213886747638,6.770392649324623,4.306990495828734,4.555333876576921,3.2528498524046228,6.799678135121608,12.775607046767917,-0.7310228746515881,-0.15555493660052525,-0.16536079561374645,-0.2174397418125911,-0.03553443409609786,-0.17972430554430416,0.7722831824863382
-0.8445232429179548,-0.1940126798378626,0.8777543130209807,-0.2073356511713801,7.96456899506352,4.216370457754267,5.185333154927696,2.8100273512239946,8.048669050007923,1.6844906547090424,0.2582394512779115,-0.15467007552189738,-0.14186490610844177,-0.2003076885989977,-0.03552824258212365,-0.19401267983786355,0.1554779280751266
-1.0673055095957118,-0.024030296000713245,-0.15787435964451174,-0.029422153785997125,2.204093644339259,4.209278990958178,3.743539229916465,2.7350072639107794,2.135920986746583,1.7312874199841106,3.1089964530447296,-0.16010294696856597,-0.1883307646017299,-0.18698568147906067,-0.03544898757752989,-0.02403029600071316,3.835956691165297
-1.0314625929041448,-0.13045404935962415,-0.15787435964451174,-0.16285727682503434,4.136443663003526,4.202534889076369,4.358152716742108,4.437546247927284,4.285448866744077,3.409254517524772,3.1089964530447296,-0.15118873210660327,-0.1681765939459904,-0.18886347786551894,-0.035489484915813246,-0.13045404935962568,-2.2002413066579254
-1.2050380967962808,-0.045339681800587735,-0.15787435964451174,-0.08279620300161203,2.439100380864274,4.201105784907701,3.8668473177944103,5.69939609567099,2.409900636723626,1.9449247555458322,0.08274331063079401,-0.15767318138170705,-0.18408682142623745,-0.18133025930055724,-0.035517420176494174,-0.0453396818005869,2.185675605709465
-1.2265129477451076,0.1542048557473702,1.222963870576145,0.17517836820719335,1.1212705772241727,4.1373059169509565,4.149071457194273,8.305387736112731,1.0177343237758572,2.2398081793955376,0.9705466266081751,-0.16671340338599033,-0.1728350050124946,0.008968542701829554,-0.03551123779269004,0.15420485574736836,8.179919959601067
1.6033007745871652,-0.18711484397200728,-0.15787435964451174,-0.19879580329688173,7.1168341226143585,4.130675335883487,4.508165702434625,2.0703803263750054,7.135513515827966,0.650792563061714,1.30858866552704,-0.1557963869623727,-0.1607639000077342,-0.21688068281614928,-0.03551395833824336,-0.18711484397200792,0.9011707569984747
-0.8248250882706496,-0.18514403372462004,0.8777543130209807,-0.19843997630211094,6.922312082121556,4.119435897529138,4.803825301319278,2.8703071810790455,6.946399928411542,1.4387049802407672,-0.8005146124067012,-0.15567483627694162,-0.15057633222816277,-0.2013865804885894,-0.035535661148367544,-0.18514403372462004,0.8180342187867503
-0.9984778398280691,0.14225681862258507,-0.15787435964451174,0.12180431899157845,1.1457894776380477,4.086261341314919,4.33745543066724,3.1312291894780717,1.1757550972123456,0.9812549434295094,-0.2425492399645301,-0.15296343594172415,-0.16484241968660834,0.027438855769566325,-0.03552888960459973,0.14225681862258524,-0.9750129074859819
-1.1258592398806424,-0.06455508171261334,0.18733519791065242,-0.07390052813234288,2.6188784978523882,4.083403864426002,4.250145394339759,4.672529759986018,2.56924099908234,2.8190320537048636,1.30858866552704,-0.15861487718318293,-0.16765404859767233,-0.13366975226944486,-0.03551001561640352,-0.06455508171261277,2.746705105772821
-1.080669355689766,-0.1132094596949858,-0.15787435964451174,-0.13617025221722692,3.437288439573992,3.9707595449140154,3.943632128855666,5.020813852397059,3.353159293191851,2.6812085862214223,0.9689285489504346,-0.1594492475316648,-0.1741329738273667,-0.18612988928953256,-0.035509294872092756,-0.11320945969498747,3.2092924713198565
-0.7531392548875155,0.02696441915043158,-0.15787435964451174,0.023951895429617807,1.654902858324822,3.960809284621635,4.210185892070045,4.600646437105026,1.6116318130849145,0.03465969307425676,-0.2425492399645301,-0.15931872635290098,-0.16464166461102878,-0.04951611862522828,-0.035528671016485686,0.026964419150433547,3.11811030126258
-1.2567167848709755,0.009473478204869852,-0.15787435964451174,-0.020526478916727976,1.7731800789259733,3.950112873667597,3.4016508281252174,6.640558481791656,1.517116256530522,1.2478533586014464,0.9705466266081751,-0.17425164522851813,-0.19207784442208664,-0.1808039861257484,-0.03548376737149065,0.009473478204869152,12.640886340181307
-0.9557598809262662,0.0033146961817847294,-0.15787435964451174,-0.020526478916727976,1.7585990717031041,3.8278369859946233,3.8257746299752227,6.675923092161322,1.7336937883907615,1.4169041169631296,-0.7463389633769496,-0.15784920183549278,-0.1732596074292329,-0.10954074176670203,-0.03553359546893717,0.003314696181785167,2.10759783725314
-0.9959286668737121,0.07377116252587852,-0.15787435964451174,0.023951895429617807,1.314570745603327,3.7816873371717423,3.2991953520385966,3.686542979702471,1.227878859640248,1.0220591706447262,-0.7463389633769496,-0.16392684010679867,-0.19047811601483533,-0.1565973426495035,-0.03553040472045749,0.07377116252587865,5.807139808389503
-0.8225076583121431,-0.12183175452730498,-0.15787435964451174,-0.10948322760941948,3.4607483841560382,3.760438976351513,4.684026875934944,3.310010969688617,3.5267677107721265,0.24814242998824812,1.30858866552704,-0.15354241558678816,-0.1398920894325116,-0.11426023867999875,-0.03551921979093351,-0.12183175452730563,-0.5529984666023933
-1.0802831173633483,-0.024030296000713245,1.222963870576145,-0.06500485326307373,1.9311274141502384,3.72322901851028,3.490359655835066,5.594258404719353,1.9689105137774343,3.97285820253694,-0.7211913866221883,-0.15358535501183365,-0.18164387911862107,-0.16483858037780558,-0.03553191596311172,-0.024030296000712457,-0.5224386573034019
-1.1474885861600364,0.07685055353742108,1.222963870576145,0.0595345949066944,1.2582831702345973,3.6764734377120596,3.4914921899166727,6.550227982165852,1.1959613025839217,2.564670653189778,0.08274331063079401,-0.1619048311438588,-0.17997549711744468,-0.09524058730051824,-0.03551765317100641,0.07685055353742012,4.447996557946467
-0.7289607356537645,-0.04028948054165793,-0.15787435964451174,-0.056109178393804575,2.007860982887349,3.585454394455977,3.6162281994670202,5.662692199459258,1.9344362531842965,1.5737023190050188,3.1089964530447296,-0.160768341637097,-0.1719945694891639,-0.1298572216991081,-0.03547648494911815,-0.04028948054165867,3.6814387900712373
-0.9400786048737056,-0.12343303785330711,-0.15787435964451174,-0.14506592708649604,3.3037785466226923,3.5506966178644146,3.279202083804227,4.687907511825917,3.083220884289123,2.4703499364076142,-0.881713362845019,-0.16515039069461215,-0.18347185896323537,-0.21256071494452158,-0.035534643033498875,-0.12343303785330795,6.179338958896525
-0.27876134238123745,-0.20128004262510305,-0.15787435964451174,-0.19843997630211094,7.413260297385426,3.5088355250102725,4.0919839893174705,2.4570948031221818,7.2454517679108665,0.6626025909771417,-0.023813246205360225,-0.15938044716696317,-0.1507243857756995,-0.21611194870828987,-0.03552769748478689,-0.2012800426251035,2.814070282836839
-1.1105642021544997,0.012922396137797491,-0.15787435964451174,-0.020526478916727976,1.5134915257052635,3.4700570489074773,3.1222739864684734,5.503898291927905,1.4101470795226279,1.1643152840122384,-0.5334473215746185,-0.16443448819086667,-0.18664625598540327,-0.16033482914583838,-0.035525859812326144,0.012922396137798017,5.642703270920502
-1.053246434514106,0.12575128280071696,1.222963870576145,0.06843026977596356,0.9801850771682536,3.4357213181268493,2.7624324579199206,6.097195632214906,0.9593425139673845,2.133436947912618,0.9705466266081751,-0.15837620321138682,-0.19952759725286004,-0.20224629529996493,-0.03544016952550136,0.12575128280071893,2.1958130355338787
-1.0690049582319499,-0.039673602339349454,1.222963870576145,-0.056109178393804575,1.8754100457678777,3.3751080057597678,3.3993960791790836,5.525647133815282,1.8018175665006464,3.6685377173173355,-0.39275310033632804,-0.1610565177922258,-0.1721543839210248,-0.12974445604331303,-0.03552767823345914,-0.03967360233935103,3.6361502035616815
-1.0713223881904563,-0.1633419453628987,1.222963870576145,-0.1717529516943035,4.442481898401959,3.3712860408183953,3.616123878631255,3.370575978385607,4.461531513553525,8.514857681387126,3.1089964530447296,-0.15555392516114325,-0.1633529854795793,-0.2014279727961066,-0.03548433167914264,-0.16334194536289906,0.6028508612549286
-1.0727128461655604,-0.03511610364226645,1.222963870576145,-0.06500485326307373,1.8073110399672148,3.3318696684387743,3.2631702662890674,5.388723157622736,1.8534464830827142,3.7625009758504753,0.9689285489504346,-0.152848368441124,-0.17588659290724235,-0.1492674711519062,-0.03550267263358792,-0.0351161036422689,-0.8776299321681571
-1.110177963828082,-0.16654451201490297,1.222963870576145,-0.19399213886747638,4.382691622974105,3.2160493993410917,3.208594237884874,3.2339394121639855,4.397366502210317,8.397807691458711,-0.7930552342537102,-0.15568340277011916,-0.17340670544777664,-0.22069185501266897,-0.035533681135500414,-0.166544512014904,0.6430955957442444
-0.9404648432001234,0.05098366904046359,1.222963870576145,0.023951895429617807,1.1832602224565942,3.206647798602854,3.0619799293557155,5.999963033858638,1.1821056189005552,2.539329562677241,-0.881713362845019,-0.1561293133958177,-0.17914040908211726,-0.11197383313156094,-0.035534772222526365,0.0509836690404632,0.8755868411482892
-1.0327758032139651,-0.17060930815013917,-0.15787435964451174,-0.18064862656357264,4.48378117584327,3.1490588065380547,3.181395952500566,2.944913698222378,4.500706809682091,3.577577271672264,0.4149445308641321,-0.15562504158495022,-0.17170981725302578,-0.2205820127657053,-0.035513768863718286,-0.17060930815013867,0.599535808990575
1.4494234253423344,-0.1841586286009264,0.8777543130209807,-0.19861788979949635,5.238735225796074,3.138839300035896,3.4627107646354993,2.697396312377896,5.232666289978978,1.0563964300874127,0.07395863452925054,-0.1563166986210732,-0.1592769024290662,-0.21207714620611876,-0.035523628078494136,-0.1841586286009261,0.9540126900923716
-1.036406443482292,-0.052607044587828174,1.222963870576145,-0.06500485326307373,1.8104879074627003,3.0672397036561394,2.817429209406499,5.384418092955644,1.5883740583306922,3.279565065666082,-0.5334473215746185,-0.1715655204964701,-0.18394631217317933,-0.17360383942381605,-0.03552570046297718,-0.05260704458782918,8.62554586023755
0.518357315679711,-0.13427249421393692,-0.15787435964451174,-0.14506592708649604,3.0548424680020867,3.022154239322513,3.2610115613066717,2.6840776897018475,2.939220743151279,0.18263841035480866,-0.7365595107977837,-0.16120185445142707,-0.16251703034977963,-0.17203672610078147,-0.035533553301846564,-0.1342724942139375,3.3505783413007335
-0.9176767819414763,-0.15385742104734762,-0.15787435964451174,-0.18064862656357264,3.612586358812062,3.0074007027196803,2.9411228167874692,3.223492860898344,3.5305615289235246,2.819908930691044,0.9689285489504346,-0.15922492745991643,-0.17599607422567845,-0.2158290205330427,-0.03549909968572835,-0.15385742104734743,2.3558969093797764
-0.9480351143979112,-0.023783944719789802,-0.15787435964451174,-0.029422153785997125,1.5038794650778973,2.9657140603437058,3.4169910431079744,6.33420561782327,1.5566214498896442,1.2787223732483852,-0.2425492399645301,-0.15174688422831847,-0.15278131164792283,-0.05344128657577641,-0.03552825633945615,-0.023783944719789542,-1.3322992953818236
-0.9504297920217013,0.02363867685796562,1.222963870576145,-0.0027351291781896755,1.1923020760975913,2.9287642056053107,3.3087385318065476,5.752026195777024,1.2063530653464465,2.583571769344493,-0.9248918655188325,-0.15463182894448083,-0.15577851041644317,-0.01736086145600059,-0.03553631585545416,0.023638676857965224,0.07721948927040156
0.1647947516769044,-0.15496600181150294,0.8777543130209807,-0.16285727682503434,3.5337348784112943,2.9105825891029724,3.495706353964161,2.920342681080545,3.4903140667956505,0.6678188638692586,0.2582394512779115,-0.15780216161244698,-0.14630206831054574,-0.16119106321628143,-0.03552354684844111,-0.15496600181150313,1.6006020315727003
